,Site,Raw,Spatial,Temporal,Spatial_N,Temporal_N,Improved
0,0.54930032402277,0.3861111111111111,0.4,0.3277777777777778,0.37222222222222223,0.32222222222222224,0.3357627938834534
1,0.3517588920107013,0.4138888888888889,0.42777777777777776,0.36944444444444446,0.4111111111111111,0.36666666666666664,0.37002939389781325
2,0.0199978904565796,0.3861111111111111,0.4,0.3277777777777778,0.37222222222222223,0.32222222222222224,0.3357627938834534
3,0.0266873737176259,0.3416666666666667,0.3388888888888889,0.3472222222222222,0.325,0.35277777777777775,0.33759809650609707
4,0.0562487651333613,0.4527777777777778,0.4638888888888889,0.4416666666666667,0.4444444444444445,0.4333333333333333,0.43227339648063723
5,0.0534289143142405,0.5,0.4916666666666667,0.4111111111111111,0.4833333333333333,0.40555555555555556,0.42168684299059017
6,0.0496249271599554,0.43611111111111106,0.43611111111111106,0.4111111111111111,0.4111111111111111,0.4083333333333333,0.4103897692589461
7,0.0161152719520032,0.3416666666666667,0.3388888888888889,0.3472222222222222,0.325,0.35277777777777775,0.33759809650609707
8,0.0154505016353841,0.4138888888888889,0.42777777777777776,0.36944444444444446,0.4111111111111111,0.36666666666666664,0.37002939389781325
9,0.0409575878197688,0.3638888888888889,0.38055555555555554,0.3861111111111111,0.3555555555555555,0.3861111111111111,0.37171250177277354
10,0.0253670164143088,0.33055555555555555,0.33333333333333337,0.34444444444444444,0.3194444444444445,0.34444444444444444,0.33280831487607637
11,0.0226502422657277,0.32222222222222224,0.3138888888888889,0.3138888888888889,0.2972222222222222,0.3138888888888889,0.30926855739580483
